time,wind_x,wind_y,wind_z,profile,seed
0,0,0,0,low_frequency_random,12
0.0050000000000000001,-0.00054477987349829898,0,0,low_frequency_random,12
0.01,0.082940607193302887,0,0,low_frequency_random,12
0.014999999999999999,0.1417060037401664,0,0,low_frequency_random,12
0.02,0.19877127531824179,0,0,low_frequency_random,12
0.025000000000000001,0.32695891554822099,0,0,low_frequency_random,12
0.029999999999999999,0.22912415980736445,0,0,low_frequency_random,12
0.035000000000000003,0.17795009086094288,0,0,low_frequency_random,12
0.040000000000000001,0.07167308734219259,0,0,low_frequency_random,12
0.044999999999999998,0.062716921363889122,0,0,low_frequency_random,12
0.050000000000000003,0.14210587463589411,0,0,low_frequency_random,12
0.055,0.13964566817367896,0,0,low_frequency_random,12
0.059999999999999998,0.17852061810896486,0,0,low_frequency_random,12
0.065000000000000002,0.025150108449626285,0,0,low_frequency_random,12
0.070000000000000007,0.03676045338243944,0,0,low_frequency_random,12
0.074999999999999997,-0.035797338920986813,0,0,low_frequency_random,12
0.080000000000000002,0.10605801279114598,0,0,low_frequency_random,12
0.085000000000000006,0.17629997151375432,0,0,low_frequency_random,12
0.089999999999999997,0.2511791554710826,0,0,low_frequency_random,12
0.095000000000000001,0.24530954412911407,0,0,low_frequency_random,12
0.10000000000000001,0.29299272213774979,0,0,low_frequency_random,12
0.105,0.34403132348181442,0,0,low_frequency_random,12
0.11,0.31483198403112367,0,0,low_frequency_random,12
0.115,0.2735712575995588,0,0,low_frequency_random,12
0.12,0.26304789939379003,0,0,low_frequency_random,12
0.125,0.21342062028239983,0,0,low_frequency_random,12
0.13,0.16492764771077445,0,0,low_frequency_random,12
0.13500000000000001,0.14149159476676151,0,0,low_frequency_random,12
0.14000000000000001,0.082657864811938014,0,0,low_frequency_random,12
0.14499999999999999,0.14339888313455718,0,0,low_frequency_random,12
0.14999999999999999,0.01531532474479011,0,0,low_frequency_random,12
0.155,0.080959539744211564,0,0,low_frequency_random,12
0.16,0.030635287766416691,0,0,low_frequency_random,12
0.16500000000000001,-0.013083741967289536,0,0,low_frequency_random,12
0.17000000000000001,-0.12081665046250174,0,0,low_frequency_random,12
0.17500000000000002,-0.13172465599942773,0,0,low_frequency_random,12
0.17999999999999999,-0.15083116801400648,0,0,low_frequency_random,12
0.185,-0.13480063949447374,0,0,low_frequency_random,12
0.19,-0.17672372938767844,0,0,low_frequency_random,12
0.19500000000000001,-0.16836053399525266,0,0,low_frequency_random,12
0.20000000000000001,-0.022308666577246977,0,0,low_frequency_random,12
0.20500000000000002,0.010440944140082162,0,0,low_frequency_random,12
0.20999999999999999,-0.03539183393044304,0,0,low_frequency_random,12
0.215,0.040843225811697526,0,0,low_frequency_random,12
0.22,0.030361135295658218,0,0,low_frequency_random,12
0.22500000000000001,0.077601138132780426,0,0,low_frequency_random,12
0.23000000000000001,0.12611160060057913,0,0,low_frequency_random,12
0.23500000000000001,0.094275409471117552,0,0,low_frequency_random,12
0.23999999999999999,-0.060232536479161436,0,0,low_frequency_random,12
0.245,-0.087675029224569434,0,0,low_frequency_random,12
0.25,-0.043231375944012621,0,0,low_frequency_random,12
0.255,-0.073348727140355188,0,0,low_frequency_random,12
0.26000000000000001,-0.03795296488006069,0,0,low_frequency_random,12
0.26500000000000001,0.040404055510723673,0,0,low_frequency_random,12
0.27000000000000002,-0.0032179374531749738,0,0,low_frequency_random,12
0.27500000000000002,0.09506049422410312,0,0,low_frequency_random,12
0.28000000000000003,0.22400704881326206,0,0,low_frequency_random,12
0.28500000000000003,0.30899812427261791,0,0,low_frequency_random,12
0.28999999999999998,0.40046140926234314,0,0,low_frequency_random,12
0.29499999999999998,0.48598891249745313,0,0,low_frequency_random,12
0.29999999999999999,0.66347818770155687,0,0,low_frequency_random,12
0.30499999999999999,0.67500085395154885,0,0,low_frequency_random,12
0.31,0.6718005838261063,0,0,low_frequency_random,12
0.315,0.71657817830826642,0,0,low_frequency_random,12
0.32000000000000001,0.64052988141846667,0,0,low_frequency_random,12
0.32500000000000001,0.513391073282083,0,0,low_frequency_random,12
0.33000000000000002,0.44044592145351336,0,0,low_frequency_random,12
0.33500000000000002,0.46798005820011307,0,0,low_frequency_random,12
0.34000000000000002,0.50339585132436937,0,0,low_frequency_random,12
0.34500000000000003,0.37828308913159647,0,0,low_frequency_random,12
0.35000000000000003,0.22609520681118708,0,0,low_frequency_random,12
0.35499999999999998,0.19973926974995451,0,0,low_frequency_random,12
0.35999999999999999,0.18373607776378614,0,0,low_frequency_random,12
0.36499999999999999,0.17889344330981988,0,0,low_frequency_random,12
0.37,0.2315762110958659,0,0,low_frequency_random,12
0.375,0.32848269859350326,0,0,low_frequency_random,12
0.38,0.34527001546875574,0,0,low_frequency_random,12
0.38500000000000001,0.39244046833282548,0,0,low_frequency_random,12
0.39000000000000001,0.30308561259506861,0,0,low_frequency_random,12
0.39500000000000002,0.20770409784770649,0,0,low_frequency_random,12
0.40000000000000002,0.22552008671583554,0,0,low_frequency_random,12
0.40500000000000003,0.27743569272103041,0,0,low_frequency_random,12
0.41000000000000003,0.33400650636071155,0,0,low_frequency_random,12
0.41500000000000004,0.37964169945632881,0,0,low_frequency_random,12
