time,wind_x,wind_y,wind_z,profile,seed
0,0,0,0,low_frequency_random,8
0.0050000000000000001,-0.13871438179249138,0,0,low_frequency_random,8
0.01,-0.24468719192289246,0,0,low_frequency_random,8
0.014999999999999999,-0.3520836910834147,0,0,low_frequency_random,8
0.02,-0.37838685971185421,0,0,low_frequency_random,8
0.025000000000000001,-0.5610446195675014,0,0,low_frequency_random,8
0.029999999999999999,-0.57332047269036024,0,0,low_frequency_random,8
0.035000000000000003,-0.64684831555354338,0,0,low_frequency_random,8
0.040000000000000001,-0.572312479587607,0,0,low_frequency_random,8
0.044999999999999998,-0.49310125153957851,0,0,low_frequency_random,8
0.050000000000000003,-0.37953911286372366,0,0,low_frequency_random,8
0.055,-0.31640171931609662,0,0,low_frequency_random,8
0.059999999999999998,-0.31905545756500037,0,0,low_frequency_random,8
0.065000000000000002,-0.24885224380326959,0,0,low_frequency_random,8
0.070000000000000007,-0.12747306543600173,0,0,low_frequency_random,8
0.074999999999999997,-0.17899440655945428,0,0,low_frequency_random,8
0.080000000000000002,-0.12939539286317056,0,0,low_frequency_random,8
0.085000000000000006,-0.13215541985434009,0,0,low_frequency_random,8
0.089999999999999997,-0.01658235815193583,0,0,low_frequency_random,8
0.095000000000000001,-0.083284224083118988,0,0,low_frequency_random,8
0.10000000000000001,-0.10693238718207271,0,0,low_frequency_random,8
0.105,-0.077484289192904343,0,0,low_frequency_random,8
0.11,-0.05650052799523643,0,0,low_frequency_random,8
0.115,-0.18704735991934374,0,0,low_frequency_random,8
0.12,-0.15737391994741901,0,0,low_frequency_random,8
0.125,-0.16604517996866811,0,0,low_frequency_random,8
0.13,-0.18434900429016318,0,0,low_frequency_random,8
0.13500000000000001,-0.19582269703530936,0,0,low_frequency_random,8
0.14000000000000001,-0.17737199409255569,0,0,low_frequency_random,8
0.14499999999999999,-0.3214364770629865,0,0,low_frequency_random,8
0.14999999999999999,-0.19594582792741227,0,0,low_frequency_random,8
0.155,-0.26371194795816449,0,0,low_frequency_random,8
0.16,-0.441258766717885,0,0,low_frequency_random,8
0.16500000000000001,-0.44559957815034973,0,0,low_frequency_random,8
0.17000000000000001,-0.32706959729056428,0,0,low_frequency_random,8
0.17500000000000002,-0.36682290412264273,0,0,low_frequency_random,8
0.17999999999999999,-0.24120092731110065,0,0,low_frequency_random,8
0.185,-0.11575331323150033,0,0,low_frequency_random,8
0.19,-0.18402235709174572,0,0,low_frequency_random,8
0.19500000000000001,-0.37982220841053294,0,0,low_frequency_random,8
0.20000000000000001,-0.47649593512460925,0,0,low_frequency_random,8
